6	4	4	6	9	16	20	24	
4	4	5	7	10	23	24	22	
5	5	6	9	16	22	27	22	
5	6	8	11	20	34	32	24	
7	8	14	22	27	43	41	30	
9	14	22	25	32	41	45	36	
19	25	31	34	41	48	48	40	
28	36	38	39	44	40	41	39	
6	7	9	18	39	39	39	39	
7	8	10	26	39	39	39	39	
9	10	22	39	39	39	39	39	
18	26	39	39	39	39	39	39	
39	39	39	39	39	39	39	39	
39	39	39	39	39	39	39	39	
39	39	39	39	39	39	39	39	
39	39	39	39	39	39	39	39	
