17	 12	 10	 17	 26	 43	 55	 66
13	 13	 15	 20	 28	 63	 65	 60
15	 14	 17	 26	 43	 62	 75	 61
15	 18	 24	 31	 55	 95	 87	 67
19	 24	 40	 61	 74	 119	 112	 84
26	 38	 60	 70	 88	 113	 123	 100
53	 70	 85	 95	 112	 132	 131	 110
78	 100	 103	 107	 122	 109	 112	 108
18	 19	 26	 51	 108	 108	 108	 108
19	 22	 28	 72	 108	 108	 108	 108
26	 28	 61	 108	 108	 108	 108	 108
51	 72	 108	 108	 108	 108	 108	 108
108	 108	 108	 108	 108	 108	 108	 108
108	 108	 108	 108	 108	 108	 108	 108
108	 108	 108	 108	 108	 108	 108	 108
108	 108	 108	 108	 108	 108	 108	 108
